event,owner,liquidated,first_liq,block_label,block_time,health_factor
ust,0x2fe09e93acbb8b0da86c394335b8a92d3f5e273e,true,2022-05-08T17:10:21.000Z,h90,2022-05-12T18:00:00Z,1.071
ust,0x2fe09e93acbb8b0da86c394335b8a92d3f5e273e,true,2022-05-08T17:10:21.000Z,h96,2022-05-13T00:00:00Z,1.0709
ust,0x2fe09e93acbb8b0da86c394335b8a92d3f5e273e,true,2022-05-08T17:10:21.000Z,h102,2022-05-13T06:00:00Z,1.078
ust,0x2fe09e93acbb8b0da86c394335b8a92d3f5e273e,true,2022-05-08T17:10:21.000Z,h108,2022-05-13T12:00:00Z,1.074
ust,0x2fe09e93acbb8b0da86c394335b8a92d3f5e273e,true,2022-05-08T17:10:21.000Z,h114,2022-05-13T18:00:00Z,1.028
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h00,2022-05-09T00:00:00Z,1.0428
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h06,2022-05-09T06:00:00Z,1.0478
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h12,2022-05-09T12:00:00Z,1.0411
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h18,2022-05-09T18:00:00Z,1.0211
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h24,2022-05-10T00:00:00Z,1.0369
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h30,2022-05-10T06:00:00Z,1.0655
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h36,2022-05-10T12:00:00Z,1.0545
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h42,2022-05-10T18:00:00Z,1.0602
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h48,2022-05-11T00:00:00Z,1.0743
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h54,2022-05-11T06:00:00Z,1.066
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h60,2022-05-11T12:00:00Z,1.1043
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h66,2022-05-11T18:00:00Z,1.0303
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h72,2022-05-12T00:00:00Z,1.3427
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h78,2022-05-12T06:00:00Z,1.1227
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h84,2022-05-12T12:00:00Z,1.5648
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h90,2022-05-12T18:00:00Z,1.5829
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h96,2022-05-13T00:00:00Z,13.7171
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h102,2022-05-13T06:00:00Z,13.7403
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h108,2022-05-13T12:00:00Z,13.753
ust,0x3689c216f8f6ce7e2ce2a27c81a23096a787f532,true,2022-05-09T18:44:37.000Z,h114,2022-05-13T18:00:00Z,14.0261
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h00,2022-05-09T00:00:00Z,1.1525
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h06,2022-05-09T06:00:00Z,1.1201
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h12,2022-05-09T12:00:00Z,1.1621
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h18,2022-05-09T18:00:00Z,1.139
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h24,2022-05-10T00:00:00Z,1.1011
ust,0x83e3e8c045db446203d967e092172da7185e4bd8,true,2022-05-11T21:00:13.000Z,h30,2022-05-10T06:00:00Z,1.1632
