event,owner,liquidated,first_liq,block_label,block_time,health_factor
ftx,0xb3288afb81b6d94886fb7ee985e5ca56bd4f6fee,true,2022-11-08T18:22:11.000Z,d1,2022-11-09T12:00:00Z,1.0514
ftx,0xb3288afb81b6d94886fb7ee985e5ca56bd4f6fee,true,2022-11-08T18:22:11.000Z,d2,2022-11-10T12:00:00Z,1.1364
ftx,0xb3288afb81b6d94886fb7ee985e5ca56bd4f6fee,true,2022-11-08T18:22:11.000Z,d3,2022-11-11T12:00:00Z,1.2098
ftx,0x948de961c10ae711f379c1d1500b6ae6941a3813,true,2022-11-09T09:52:47.000Z,d0,2022-11-08T12:00:00Z,1.2116
ftx,0x948de961c10ae711f379c1d1500b6ae6941a3813,true,2022-11-09T09:52:47.000Z,d1,2022-11-09T12:00:00Z,1.0771
ftx,0x948de961c10ae711f379c1d1500b6ae6941a3813,true,2022-11-09T09:52:47.000Z,d2,2022-11-10T12:00:00Z,1.1478
ftx,0x948de961c10ae711f379c1d1500b6ae6941a3813,true,2022-11-09T09:52:47.000Z,d3,2022-11-11T12:00:00Z,1.2369
ftx,0x11730962309d5b00e2a4e5d53b210a390da1cc64,true,2022-11-09T11:19:47.000Z,d0,2022-11-08T12:00:00Z,1.2394
ftx,0x11730962309d5b00e2a4e5d53b210a390da1cc64,true,2022-11-09T11:19:47.000Z,d1,2022-11-09T12:00:00Z,1.0958
ftx,0x11730962309d5b00e2a4e5d53b210a390da1cc64,true,2022-11-09T11:19:47.000Z,d2,2022-11-10T12:00:00Z,1.0613
ftx,0x11730962309d5b00e2a4e5d53b210a390da1cc64,true,2022-11-09T11:19:47.000Z,d3,2022-11-11T12:00:00Z,1.1563
ftx,0x87a0405a82f3962bf864d5577d5f220dd61b550e,true,2022-11-09T21:19:59.000Z,d0,2022-11-08T12:00:00Z,1.2269
ftx,0x87a0405a82f3962bf864d5577d5f220dd61b550e,true,2022-11-09T21:19:59.000Z,d1,2022-11-09T12:00:00Z,1.0576
ftx,0x87a0405a82f3962bf864d5577d5f220dd61b550e,true,2022-11-09T21:19:59.000Z,d2,2022-11-10T12:00:00Z,1.1062
ftx,0x87a0405a82f3962bf864d5577d5f220dd61b550e,true,2022-11-09T21:19:59.000Z,d3,2022-11-11T12:00:00Z,1.1905
ftx,0xe22b6efbb204a1e9e0a69fc19e486d8f232ca07d,true,2022-11-08T19:30:35.000Z,d0,2022-11-08T12:00:00Z,1.1425
ftx,0xe22b6efbb204a1e9e0a69fc19e486d8f232ca07d,true,2022-11-08T19:30:35.000Z,d1,2022-11-09T12:00:00Z,1.2298
ftx,0xe22b6efbb204a1e9e0a69fc19e486d8f232ca07d,true,2022-11-08T19:30:35.000Z,d2,2022-11-10T12:00:00Z,1.2801
ftx,0xe22b6efbb204a1e9e0a69fc19e486d8f232ca07d,true,2022-11-08T19:30:35.000Z,d3,2022-11-11T12:00:00Z,1.3604
ftx,0xd4172bfa04564990fb804872409c2026b0c7754c,true,2022-11-10T06:03:59.000Z,d0,2022-11-08T12:00:00Z,1.2265
ftx,0xd4172bfa04564990fb804872409c2026b0c7754c,true,2022-11-10T06:03:59.000Z,d1,2022-11-09T12:00:00Z,1
ftx,0xd4172bfa04564990fb804872409c2026b0c7754c,true,2022-11-10T06:03:59.000Z,d2,2022-11-10T12:00:00Z,1.0462
ftx,0xd4172bfa04564990fb804872409c2026b0c7754c,true,2022-11-10T06:03:59.000Z,d3,2022-11-11T12:00:00Z,1.1394
ftx,0xcbecc50cf728f59948d4e9bc0abb1797abf5764f,true,2022-11-08T19:42:35.000Z,d0,2022-11-08T12:00:00Z,1.1285
ftx,0xcbecc50cf728f59948d4e9bc0abb1797abf5764f,true,2022-11-08T19:42:35.000Z,d1,2022-11-09T12:00:00Z,1.0551
ftx,0xcbecc50cf728f59948d4e9bc0abb1797abf5764f,true,2022-11-08T19:42:35.000Z,d2,2022-11-10T12:00:00Z,1.0821
ftx,0xcbecc50cf728f59948d4e9bc0abb1797abf5764f,true,2022-11-08T19:42:35.000Z,d3,2022-11-11T12:00:00Z,1.1628
ftx,0x1b21f9488465d6deecef1087ccb720bead01f5f1,true,2022-11-09T21:55:59.000Z,d0,2022-11-08T12:00:00Z,1.3408
ftx,0x1b21f9488465d6deecef1087ccb720bead01f5f1,true,2022-11-09T21:55:59.000Z,d1,2022-11-09T12:00:00Z,1.0858
ftx,0x1b21f9488465d6deecef1087ccb720bead01f5f1,true,2022-11-09T21:55:59.000Z,d2,2022-11-10T12:00:00Z,1.1625
ftx,0x1b21f9488465d6deecef1087ccb720bead01f5f1,true,2022-11-09T21:55:59.000Z,d3,2022-11-11T12:00:00Z,1.2564
ftx,0x325958ff2c8b4ddd802fd9b3cc099e942738542a,true,2022-11-08T18:57:47.000Z,d0,2022-11-08T12:00:00Z,1.0837
