event,owner,liquidated,first_liq,block_label,block_time,health_factor
june,0x500e33141299cd38ee14f2813e88bb18f081f0f6,true,2022-06-11T15:04:16.000Z,d3,2022-06-18T20:00:00Z,1.204
june,0xae610306fb8941b30b2eede1ea4042bab745e063,true,2022-06-10T23:43:29.000Z,d0,2022-06-08T12:00:00Z,1.0545
june,0xae610306fb8941b30b2eede1ea4042bab745e063,true,2022-06-10T23:43:29.000Z,d1,2022-06-13T12:00:00Z,1.0461
june,0xae610306fb8941b30b2eede1ea4042bab745e063,true,2022-06-10T23:43:29.000Z,d2,2022-06-14T03:00:00Z,1.0922
june,0xae610306fb8941b30b2eede1ea4042bab745e063,true,2022-06-10T23:43:29.000Z,d3,2022-06-18T20:00:00Z,1.1586
june,0x9a90bf6376f9d52ed4866482a435c54fa310607a,true,2022-06-11T11:23:39.000Z,d0,2022-06-08T12:00:00Z,1.1198
june,0x9a90bf6376f9d52ed4866482a435c54fa310607a,true,2022-06-11T11:23:39.000Z,d1,2022-06-13T12:00:00Z,1.087
june,0x9a90bf6376f9d52ed4866482a435c54fa310607a,true,2022-06-11T11:23:39.000Z,d2,2022-06-14T03:00:00Z,1.1424
june,0x9a90bf6376f9d52ed4866482a435c54fa310607a,true,2022-06-11T11:23:39.000Z,d3,2022-06-18T20:00:00Z,1.2317
june,0x099758cfe84edc6284911eac7c8461485e28377f,true,2022-06-11T08:38:34.000Z,d0,2022-06-08T12:00:00Z,1.0625
june,0x099758cfe84edc6284911eac7c8461485e28377f,true,2022-06-11T08:38:34.000Z,d1,2022-06-13T12:00:00Z,1.0461
june,0x099758cfe84edc6284911eac7c8461485e28377f,true,2022-06-11T08:38:34.000Z,d2,2022-06-14T03:00:00Z,1.0935
june,0x099758cfe84edc6284911eac7c8461485e28377f,true,2022-06-11T08:38:34.000Z,d3,2022-06-18T20:00:00Z,1.1653
june,0xf3d9b8f6af674e82943b4685728b00d13a62fc9e,true,2022-06-18T07:23:46.000Z,d0,2022-06-08T12:00:00Z,1.5647
june,0xf3d9b8f6af674e82943b4685728b00d13a62fc9e,true,2022-06-18T07:23:46.000Z,d1,2022-06-13T12:00:00Z,1.0415
june,0xf3d9b8f6af674e82943b4685728b00d13a62fc9e,true,2022-06-18T07:23:46.000Z,d2,2022-06-14T03:00:00Z,1.1028
june,0xf3d9b8f6af674e82943b4685728b00d13a62fc9e,true,2022-06-18T07:23:46.000Z,d3,2022-06-18T20:00:00Z,1.2497
june,0x4a90e18f3e90074a820532a3da62b347ea86711b,true,2022-06-11T09:02:22.000Z,d0,2022-06-08T12:00:00Z,1.0913
june,0x4a90e18f3e90074a820532a3da62b347ea86711b,true,2022-06-11T09:02:22.000Z,d1,2022-06-13T12:00:00Z,1.0345
june,0x4a90e18f3e90074a820532a3da62b347ea86711b,true,2022-06-11T09:02:22.000Z,d2,2022-06-14T03:00:00Z,1.0862
june,0x4a90e18f3e90074a820532a3da62b347ea86711b,true,2022-06-11T09:02:22.000Z,d3,2022-06-18T20:00:00Z,1.2179
june,0x3e83cea690285bfad672fbc999a46ec9461491ba,true,2022-06-14T02:06:47.000Z,d0,2022-06-08T12:00:00Z,1.5527
june,0x3e83cea690285bfad672fbc999a46ec9461491ba,true,2022-06-14T02:06:47.000Z,d1,2022-06-13T12:00:00Z,1.0795
june,0x3e83cea690285bfad672fbc999a46ec9461491ba,true,2022-06-14T02:06:47.000Z,d2,2022-06-14T03:00:00Z,1.1527
june,0x3e83cea690285bfad672fbc999a46ec9461491ba,true,2022-06-14T02:06:47.000Z,d3,2022-06-18T20:00:00Z,1.2219
june,0x569dc59033712942db4f907c51b5e9403f12c817,true,2022-06-11T09:02:45.000Z,d0,2022-06-08T12:00:00Z,1.0857
june,0x569dc59033712942db4f907c51b5e9403f12c817,true,2022-06-11T09:02:45.000Z,d1,2022-06-13T12:00:00Z,1.0862
june,0x569dc59033712942db4f907c51b5e9403f12c817,true,2022-06-11T09:02:45.000Z,d2,2022-06-14T03:00:00Z,1.1252
june,0x569dc59033712942db4f907c51b5e9403f12c817,true,2022-06-11T09:02:45.000Z,d3,2022-06-18T20:00:00Z,1.2169
june,0x21a826daf4585b81703bbe27292fa9baedf917cf,true,2022-06-10T16:32:39.000Z,d0,2022-06-08T12:00:00Z,1.0279
june,0x21a826daf4585b81703bbe27292fa9baedf917cf,true,2022-06-10T16:32:39.000Z,d1,2022-06-13T12:00:00Z,1.152
june,0x21a826daf4585b81703bbe27292fa9baedf917cf,true,2022-06-10T16:32:39.000Z,d2,2022-06-14T03:00:00Z,1.1872
june,0x21a826daf4585b81703bbe27292fa9baedf917cf,true,2022-06-10T16:32:39.000Z,d3,2022-06-18T20:00:00Z,1.3877
june,0x8d30e4b4c8d461d99ee3fd67b3f7f0ddaf9d3dd6,true,2022-06-11T12:51:37.000Z,d0,2022-06-08T12:00:00Z,1.1082
june,0x8d30e4b4c8d461d99ee3fd67b3f7f0ddaf9d3dd6,true,2022-06-11T12:51:37.000Z,d1,2022-06-13T12:00:00Z,1.0426
june,0x8d30e4b4c8d461d99ee3fd67b3f7f0ddaf9d3dd6,true,2022-06-11T12:51:37.000Z,d2,2022-06-14T03:00:00Z,1.0845
june,0x8d30e4b4c8d461d99ee3fd67b3f7f0ddaf9d3dd6,true,2022-06-11T12:51:37.000Z,d3,2022-06-18T20:00:00Z,1.194
june,0x55a0fdc312aa89d712cf6338d2f985a38f5d9ac1,true,2022-06-11T08:38:34.000Z,d0,2022-06-08T12:00:00Z,1.0654
june,0x55a0fdc312aa89d712cf6338d2f985a38f5d9ac1,true,2022-06-11T08:38:34.000Z,d1,2022-06-13T12:00:00Z,1.1442
june,0x55a0fdc312aa89d712cf6338d2f985a38f5d9ac1,true,2022-06-11T08:38:34.000Z,d2,2022-06-14T03:00:00Z,1.2026
june,0x55a0fdc312aa89d712cf6338d2f985a38f5d9ac1,true,2022-06-11T08:38:34.000Z,d3,2022-06-18T20:00:00Z,1.2892
june,0x1749ad951fb612b42dc105944da86c362a783487,true,2022-06-15T08:50:23.000Z,d0,2022-06-08T12:00:00Z,1.3231
june,0x1749ad951fb612b42dc105944da86c362a783487,true,2022-06-15T08:50:23.000Z,d1,2022-06-13T12:00:00Z,1.1166
june,0x1749ad951fb612b42dc105944da86c362a783487,true,2022-06-15T08:50:23.000Z,d2,2022-06-14T03:00:00Z,1.1735
june,0x1749ad951fb612b42dc105944da86c362a783487,true,2022-06-15T08:50:23.000Z,d3,2022-06-18T20:00:00Z,2.0524
june,0x3b5419e1a65e281a7ebf28a16b21f38274f92063,true,2022-06-11T08:42:12.000Z,d0,2022-06-08T12:00:00Z,1.0607
june,0x3b5419e1a65e281a7ebf28a16b21f38274f92063,true,2022-06-11T08:42:12.000Z,d1,2022-06-13T12:00:00Z,1.0978
june,0x3b5419e1a65e281a7ebf28a16b21f38274f92063,true,2022-06-11T08:42:12.000Z,d2,2022-06-14T03:00:00Z,1.1389
june,0x3b5419e1a65e281a7ebf28a16b21f38274f92063,true,2022-06-11T08:42:12.000Z,d3,2022-06-18T20:00:00Z,1.2053
june,0x54973508ccfba18072db8ac133ab4a4f91eebdd2,true,2022-06-10T16:39:31.000Z,d0,2022-06-08T12:00:00Z,1.0516
june,0x54973508ccfba18072db8ac133ab4a4f91eebdd2,true,2022-06-10T16:39:31.000Z,d1,2022-06-13T12:00:00Z,2.0556
june,0x54973508ccfba18072db8ac133ab4a4f91eebdd2,true,2022-06-10T16:39:31.000Z,d2,2022-06-14T03:00:00Z,2.1326
june,0x54973508ccfba18072db8ac133ab4a4f91eebdd2,true,2022-06-10T16:39:31.000Z,d3,2022-06-18T20:00:00Z,2.0816
june,0x1a0459cade0a33b9b054ba6f3942156ea183c41f,true,2022-06-13T11:27:31.000Z,d0,2022-06-08T12:00:00Z,1.4848
june,0x1a0459cade0a33b9b054ba6f3942156ea183c41f,true,2022-06-13T11:27:31.000Z,d1,2022-06-13T12:00:00Z,1.2416
june,0x1a0459cade0a33b9b054ba6f3942156ea183c41f,true,2022-06-13T11:27:31.000Z,d2,2022-06-14T03:00:00Z,2.2826
june,0x1a0459cade0a33b9b054ba6f3942156ea183c41f,true,2022-06-13T11:27:31.000Z,d3,2022-06-18T20:00:00Z,
june,0x1f6b9fb3a37aef4b815f58d84d55779e42b19482,true,2022-06-19T17:00:10.000Z,d0,2022-06-08T12:00:00Z,0.788
june,0x1f6b9fb3a37aef4b815f58d84d55779e42b19482,true,2022-06-19T17:00:10.000Z,d1,2022-06-13T12:00:00Z,0.5135
june,0x1f6b9fb3a37aef4b815f58d84d55779e42b19482,true,2022-06-19T17:00:10.000Z,d2,2022-06-14T03:00:00Z,0.534
june,0x1f6b9fb3a37aef4b815f58d84d55779e42b19482,true,2022-06-19T17:00:10.000Z,d3,2022-06-18T20:00:00Z,0.4369
june,0x8552aa9db5bcaa56d41411a4800309d7d0d35e36,true,2022-06-11T14:58:23.000Z,d0,2022-06-08T12:00:00Z,1.1264
june,0x8552aa9db5bcaa56d41411a4800309d7d0d35e36,true,2022-06-11T14:58:23.000Z,d1,2022-06-13T12:00:00Z,1.3506
june,0x8552aa9db5bcaa56d41411a4800309d7d0d35e36,true,2022-06-11T14:58:23.000Z,d2,2022-06-14T03:00:00Z,1.3627
june,0x8552aa9db5bcaa56d41411a4800309d7d0d35e36,true,2022-06-11T14:58:23.000Z,d3,2022-06-18T20:00:00Z,4.0055
june,0x128e47ed45fb70d8e9b7fec81121eefdcab14326,true,2022-06-10T16:32:39.000Z,d0,2022-06-08T12:00:00Z,1.041
june,0x128e47ed45fb70d8e9b7fec81121eefdcab14326,true,2022-06-10T16:32:39.000Z,d1,2022-06-13T12:00:00Z,1.0752
june,0x128e47ed45fb70d8e9b7fec81121eefdcab14326,true,2022-06-10T16:32:39.000Z,d2,2022-06-14T03:00:00Z,1.1212
june,0x128e47ed45fb70d8e9b7fec81121eefdcab14326,true,2022-06-10T16:32:39.000Z,d3,2022-06-18T20:00:00Z,1.1891
june,0xe924fbec3946038211659bfa1a950b36a3943896,true,2022-06-11T08:50:04.000Z,d0,2022-06-08T12:00:00Z,1.0736
june,0xe924fbec3946038211659bfa1a950b36a3943896,true,2022-06-11T08:50:04.000Z,d1,2022-06-13T12:00:00Z,1.0438
june,0xe924fbec3946038211659bfa1a950b36a3943896,true,2022-06-11T08:50:04.000Z,d2,2022-06-14T03:00:00Z,1.0829
