event,owner,liquidated,first_liq,block_label,block_time,health_factor
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h06,,1.3303
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h12,,1.3307
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h18,,1.2316
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h24,,1.2281
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h30,,1.0548
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h36,,1.1763
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h42,,1.2695
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h48,,1.2424
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h54,,1.2961
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h60,,1.2626
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h66,,1.2758
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h72,,1.2642
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h78,,1.2882
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h84,,1.2706
aave-aug24,0x58ca198d80c7cb9d1a4c73c40b1370c1275fd948,true,2024-08-05T06:25:21.000Z,h90,,1.2168
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h00,,0.9819
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h06,,0.983
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h12,,1.031
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h18,,0.9964
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h24,,0.9951
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h30,,0.9263
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h36,,1.0984
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h42,,1.0984
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h48,,1.0984
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h54,,1.0983
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h60,,1.0983
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h66,,1.0983
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h72,,1.0983
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h78,,1.0983
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h84,,1.0983
aave-aug24,0x33abbe4e5aa3eb29bfe54f10026edfe756b2ba41,true,2024-08-04T08:58:47.000Z,h90,,1.0983
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h00,,1.1033
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h06,,1.1054
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h12,,1.1057
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h18,,1.0233
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h24,,1.0204
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h30,,0.9877
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h36,,11815.5113
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h42,,12751.2648
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h48,,12479.853
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h54,,13020.1305
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h60,,12683.3549
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h66,,12816.9273
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h72,,12700.9489
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h78,,12942.9189
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h84,,12766.8988
aave-aug24,0xada3f268965c7410dfa0d74b928d950d94faa554,true,2024-08-05T00:38:09.000Z,h90,,12226.6182
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h00,,0.9714
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h06,,0.9724
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h12,,0.9726
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h18,,0.9299
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h24,,0.9284
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h30,,0.8464
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h36,,0.8148
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h42,,0.8148
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h48,,0.8147
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h54,,0.8148
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h60,,0.8148
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h66,,0.8147
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h72,,0.8147
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h78,,0.8147
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h84,,0.8147
aave-aug24,0x25dde5917a0588d2b8e821a66f196fb0719b0470,true,2024-08-05T09:26:17.000Z,h90,,0.8146
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h00,,1.0025
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h06,,1.0026
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h12,,1.0026
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h18,,0.9994
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h24,,0.9992
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h30,,0.9922
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h36,,1.0921
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h42,,1.1001
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h48,,1.0979
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h54,,1.1021
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h60,,1.0996
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h66,,1.1006
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h72,,1.0997
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h78,,1.1015
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h84,,1.1001
aave-aug24,0xc3bcf3982c68daf849b506c776abf4c99a6ff3af,true,2024-08-05T09:26:47.000Z,h90,,1.0956
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h00,,0.9788
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h06,,0.9806
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h12,,0.9809
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h18,,0.9079
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h24,,0.9053
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h30,,0.7775
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h36,,
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h42,,
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h48,,
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h54,,
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h60,,
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h66,,
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h72,,
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h78,,
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h84,,
aave-aug24,0xe489a15939115b6a2a496c5c5bb6ee0fa1e12a19,true,2024-08-05T09:24:17.000Z,h90,,
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h00,,1.0487
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h06,,1.0507
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h12,,1.051
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h18,,0.9727
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h24,,0.9699
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h30,,0.833
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h36,,
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h42,,
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h48,,
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h54,,
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h60,,
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h66,,
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h72,,
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h78,,
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h84,,
aave-aug24,0x95890c65a2cb861ce657c0e817acad607e7bd9ba,true,2024-08-05T06:16:35.000Z,h90,,
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h00,,0.8788
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h06,,0.8804
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h12,,0.8807
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h18,,0.8151
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h24,,0.8128
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h30,,0.6981
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h36,,
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h42,,
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h48,,
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h54,,
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h60,,
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h66,,
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h72,,
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h78,,
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h84,,
aave-aug24,0x90d9c288564ea9b65c20a912309602c015dbaedf,true,2024-08-05T09:25:17.000Z,h90,,
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h00,,0.8617
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h06,,0.8633
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h12,,0.8636
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h18,,0.7993
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h24,,0.797
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h30,,0.6845
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h36,,
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h42,,
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h48,,
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h54,,
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h60,,
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h66,,
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h72,,
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h78,,
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h84,,
aave-aug24,0x0d877eb5fee0f3a9357f3e9855212878ffadecf7,true,2024-08-05T09:25:01.000Z,h90,,
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h00,,1.1026
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h06,,1.1047
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h12,,1.105
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h18,,1.0227
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h24,,1.0198
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h30,,0.8759
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h36,,
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h42,,
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h48,,
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h54,,
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h60,,
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h66,,
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h72,,
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h78,,
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h84,,
aave-aug24,0x910e7e0119b5b1b149dfdd54ba8e414186aa2755,true,2024-08-05T09:25:29.000Z,h90,,
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h00,,1.0648
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h06,,1.0668
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h12,,1.0672
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h18,,0.9877
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h24,,0.9849
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h30,,0.8459
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h36,,
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h42,,
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h48,,
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h54,,
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h60,,
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h66,,
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h72,,
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h78,,
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h84,,
aave-aug24,0x88a269c141e41cc54b4b1c42c97c329710eb3008,true,2024-08-05T09:25:29.000Z,h90,,
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h00,,0.9543
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h06,,0.9555
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h12,,1.0025
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h18,,1.0117
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h24,,1.0105
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h30,,0.9468
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h36,,0.9959
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h42,,1.0237
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h48,,1.0158
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h54,,1.0311
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h60,,1.0216
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h66,,1.0253
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h72,,1.022
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h78,,1.0288
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h84,,1.0238
aave-aug24,0x69d6057698327df512837d46bb55be55f07ba4a2,true,2024-08-04T08:58:47.000Z,h90,,1.0081
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h00,,1.2522
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h06,,1.2545
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h12,,1.2549
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h18,,1.1615
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h24,,1.1582
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h30,,1.5487
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h36,,1.5368
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h42,,1.6585
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h48,,1.6231
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h54,,1.6933
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h60,,1.6494
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h66,,1.6667
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h72,,1.6515
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h78,,1.6829
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h84,,1.66
aave-aug24,0x3f62d6a65336b1aa06ba80a671f50777cf1393de,true,2024-08-05T01:12:47.000Z,h90,,1.5896
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h00,,1.0711
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h06,,1.0731
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h12,,1.0734
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h18,,1.12
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h24,,1.1168
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h30,,0.9591
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h36,,
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h42,,
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h48,,
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h54,,
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h60,,
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h66,,
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h72,,
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h78,,
aave-aug24,0xc578fc1f8902d35e71e25ad4e148447e54bca2d6,true,2024-08-04T17:41:15.000Z,h84,,
